metadataAddress,mintAddress,updateAuthorityAddress,editionNonce,tokenStandard,name,symbol,uri
DGfH3rgRJiTyLVVUm1S1f438Zbw81RSeJQaH9FbBkKSt,CR8fYiHucmSrBFqSXqXc5QoBbHYELUDqGeXabMjny6dv,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,253,NonFungible,Sneaker #749626654,,https://api.stepn.io/run/nftjson/103/131587965905
2DjnZtdtLaAqeW7edsiJU8KiMFRpSWNyuYYDCDzgabAR,9ma7e7q9yBQKqQxTTui11Y3Kv2RHdMK5hQz95U3mtjhv,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,255,,STEPN Shoebox #203594384,,https://api.stepn.io/run/nftjson/103/203594384
61EpmxvhmxhNpAs8TjiVhztveRnwHmuuYEexjeEeJtj7,69GSrbe8ToKQJ1GwJGty77reMNUtWU45MC5WJ2XJEK6N,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,255,NonFungible,Sneaker #569473481,,https://api.stepn.com/run/nftjson/103/165792251795
FPUYz7n5dtCHHhJfZaYjdccUJ1gTrhar14CCtbkFKcoe,AyBbadcc44vKHrKhLUguWRqX3fDo6y3rxT5CssRuRvij,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,255,NonFungible,Sneaker #523945040,,https://api.stepn.io/run/nftjson/103/523955105
4ennA6fyfwHvTpQXnSE3sWkCXSmFhpQ76ekop9xhwXZw,D1SrHC5929XkV7fCAYkAFCUu8oapEn37LsHXLrK5z1u,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,255,NonFungible,STEPN Shoebox #688219756,,https://api.stepn.com/run/nftjson/103/74231694976
D6VYhSnVfS1LDbjEq8LQLwnBFBUsXSuEDNm8wuYKXq8h,4NkD9eo8rbFd77Bjs7zP4GzUTviNBYkuMC6x1MipcLM6,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,255,NonFungible,Sneaker #187462997,,https://api.stepn.io/run/nftjson/103/176702728479
FPeuaRjc1PBjX5KTNnTknwcyh4ZUKemwWZkd3gdWMKJN,GFMDmURUL4wfXDa9kMEC3bJQiAYRvFyeNX145wbUNQ6T,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,253,NonFungible,Sneaker #455184432,,https://api.stepn.com/run/nftjson/103/455183425
HUg15iiyfjuYCtqqDqvSgWRYbCiPjaSE8SzLyHmdKxpH,A4ecMRzzBkR9MMnXPmFsapk592KGtC5CRFQDozGVke2z,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,255,NonFungible,Sneaker #620613084,,https://api.stepn.com/run/nftjson/103/184042655901
EJ4PiKwUQp8YJS8N4rFUAD9qdUPPnTjkMvyUP95eQe8,3bgm2WULUSS2XSYBeKkNgzMwPWABsL1Y2HjR7XijHHHG,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,255,NonFungible,Sneaker #803162763,,https://api.stepn.com/run/nftjson/103/28206081265
HQhKu5oqvKghMSedmKnEeFFmWHCJvaBHiJZAzFDZSuHf,4PjSMgp14xuuPUYXXCWyLsGjHyi8yreUfeP85Zpp2vKX,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,254,NonFungible,Sneaker #739235892,,https://api.stepn.com/run/nftjson/103/107341659779
DtvJFcn7CXuPQYivfZEiQHoUnnnN2fW87ipnUhygSD64,8xRBrEfS3kiVr8waroetAGojYwdjcDdpvVwMf3JwmsRV,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,255,NonFungible,Sneaker #270202628,,https://api.stepn.com/run/nftjson/103/81246181771
5wjaAUYfW2gT2cF1AEHWDYovuuNioiYWpJgjs3ft3zFZ,ESXJm1KaYcvNER6kRw4MzPXqg9t85taw3gwtcZoBCdig,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,255,NonFungible,Sneaker #397746824,,https://api.stepn.com/run/nftjson/103/114416945639
EngXEXd3PG3wcKic5yKvKAQR9LLDaixwGCzDkj8KLxuw,8QFN1Qt3rqVcYJF8KeQ4Sh2uQtt3qRSFtq6QAFo5Fo3i,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,253,NonFungible,Sneaker #628160773,,https://api.stepn.com/run/nftjson/103/62591763639
8E3mujMRzYex6AQdsWUi3L5KpvaFaV1ZZ4LAvDfAJcYR,G6pizMyjknHAfykxC8j3NA3qv6CN6N7QBLSBxxAVEJ4V,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,253,NonFungible,Sneaker #448388794,,https://api.stepn.com/run/nftjson/103/43993433861
3JAqRaj5YfrQ71gZ1pye6n9Tuoa4VYtPs43pBTURMPyx,DSGejMV9HG1H6yzdBPN9ckWj35D3mNDdpGexcbwA2k5i,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,254,NonFungible,Sneaker #575275815,,https://api.stepn.com/run/nftjson/103/101286598493
59rkZNZbaoqiaej1im2h4CgZUSZdC5r8qdEz2WysAUxX,9cQpmZEti9hEheYgDq98sidrenxorBahXxNtxJteCort,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,255,NonFungible,Sneaker #295877357,,https://api.stepn.com/run/nftjson/103/133287138883
2UkEhtQ5F5o1KAzfaNRT6wGsjfvCpDcshpdZHweL6kCs,8vPGotCq9U2ppjDNYz4xcdEHckT8Xof3uy5ZDrsJmjZW,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,255,NonFungible,Sneaker #811525663,,https://api.stepn.com/run/nftjson/103/126079525395
AMwbaPGPWU48X816bU2xP1n1qtcoHzbXJ6TpEfF2mhvK,AgNkJVhzYcQXBNPUgg6FyzdUUhnTwKBGJ818pye5kGSn,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,254,NonFungible,Sneaker #958977827,,https://api.stepn.com/run/nftjson/103/88868363269
FKeXCZFJpRXuppwaNrwYNkPYevGgXpzAbGU6HepDqtnU,Cuohsjng72q5PgQUMNygQbTiB4qFDw8yXjdx2XnBuDJs,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,253,NonFungible,Sneaker #534278534,,https://api.stepn.com/run/nftjson/103/115315438565
Bfdomzzh5cavirRBqCgsJxK3h174AoN1WXiygqJRZjey,93AyoRvyJAED9iwVrFWMFVYWgKqCutQwJgQfNrmWWNwf,GH4QhJznKEHHv44AqEH5SUohkUauWyAFtu5u8zUWUKL4,254,,STEPN Shoebox #5955,,https://api.stepn.io/run/nftjson/103/244020032
78M3NgnWnPdp2b2unBuDkk37J1KXSSasjmnFjsrC39mC,FJutyoiNmZ8oWP1GyaWgwH5taTJGXymmgKtd8cam6XSi,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,252,NonFungible,Sneaker #984215276,,https://api.stepn.com/run/nftjson/103/144772227139
6Ufuqoi4WWgB6tWD3NPdFu4AiGfE9Qes54yq81NKYrHh,A9ZGkuYLmv7xFqwuLGgLb4JEr3gorgmHhJaFu9dxu65k,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,255,NonFungible,Sneaker #809433181,,https://api.stepn.com/run/nftjson/103/83680210223
EBTbLjckTt3oPrHMdUnaHgfxfzQJHqSKVKdbUzBEKumF,FBLYdeTaxA5g5DcmGyhnAJoGJ4aTqrbhikhAYfExy49H,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,255,NonFungible,Sneaker #713116855,,https://api.stepn.com/run/nftjson/103/187693792383
ALsiPyvrmpQowDhnzwHqGP9MYaWMGMF2An9mJZbM1jSU,4ij8zxdUTLA1RpENX5aKuRicsYBtzGtHYAomrkey2nHH,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,253,NonFungible,Sneaker #894423330,,https://api.stepn.com/run/nftjson/103/96335472533
8dC4zqkkqHj1wRs4KoESY6swwENTJ1tsLyND23zd6ZF2,13uMhR5sTTLuvFTWH8NzEM99e5LrmKsxhodH1KV9qmUH,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,255,NonFungible,Sneaker #365334848,,https://api.stepn.io/run/nftjson/103/190540724407
35khLeSKNhKazcZf5A2SfhRasWvFeU6FWv4zrQzcwMgc,9cxHxcQKcQUaaAbEb45tZuqJSK52UAK1ZjtejTrqdCqc,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,252,NonFungible,Sneaker #753089572,,https://api.stepn.io/run/nftjson/103/199327113103
DdPjEKpXR8VBY51CvG7JuoFAdFDotXFqdo6fzgPmfq4Z,ErEuQQLvBXgiixKdYEoZskiR858sQ8mEVCAiuniSUPEB,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,252,NonFungible,Sneaker #442835008,,https://api.stepn.io/run/nftjson/103/442850689
4YkMuzU8nXV7EmWApMGX8pvRKJwCx3q31ikxcQ4SeHWT,AvCLT64BYUkpakVQqd2oeqJAMTsCQ2cYFCgvrGujURMk,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,253,NonFungible,Sneaker #946309759,,https://api.stepn.com/run/nftjson/103/20801951657
9UMvHDSCYHf11PWNvVkjhHejjDyMN68SCdmDfwQ3NRoK,4FmJCyNWeZtyVgxEMMZSFk3J14kALs51uJdA6QsEeJX1,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,255,NonFungible,Sneaker #424829570,,https://api.stepn.com/run/nftjson/103/150471048269
5nF5rVMJkWDEcreQhhDmeWZrHdvbjkawFyJ8tQWrdBP8,72tc2Ba8nvMGu7bYWgepiyzBQmhzj6DbbeCFPamdrDJF,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,255,NonFungible,Sneaker #915454800,,https://api.stepn.com/run/nftjson/103/46220014333
AGXb8XA8hB8awbJZgA9MNn6wTBPHJqNcmtjwuaSrGVn6,8zmtvekfq7fQuuaPUZefZRSH5sYaijaxHC7X5i9PfLo2,STEPNq2UGeGSzCyGVr2nMQAzf8xuejwqebd84wcksCK,254,NonFungible,Sneaker #984375822,,https://api.stepn.com/run/nftjson/103/157449300633
